2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 921 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 919
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 919 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 916
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 916 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 839
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 839 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 595
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 595 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 943
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 943 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 920
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 920 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 667
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 667 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 836
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 836 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 196
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 196 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 1131
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 1131 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 987
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 987 is already fixed
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 1132
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1409 - Component 1132 is already fixed
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 1232
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 1234
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 462
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1409 - Component 462 is already fixed
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1402 - Fixing 535
2024-01-30 14:18:02,091 INFO  ExportHelperExtension.cs: 1409 - Component 535 is already fixed
